brand,model,body,color,year,fuel,kilometers,engine,transmission,price,gov
Hyundai,Elantra,Sedan,Gray,2018,Benzine,89999,1600 CC,Automatic,258800.0,Sharqia
Hyundai,Elantra,Sedan,Blue- Navy Blue,2019,Benzine,119999,1600 CC,Automatic,335800.0,Sohag
Hyundai,Elantra,Sedan,Silver,2011,Benzine,19999,1600 CC,Manual,178200.0,Giza
Hyundai,Elantra,Sedan,Blue- Navy Blue,2008,Benzine,179999,1600 CC,Automatic,189800.0,Minya
Hyundai,Elantra,Sedan,Blue- Navy Blue,2009,Benzine,19999,1600 CC,Automatic,170200.0,Fayoum
Hyundai,Elantra,Sedan,Burgundy,2013,Benzine,200000,1600 CC,Automatic,218500.0,Cairo
Hyundai,Elantra,Sedan,Burgundy,2019,Benzine,139999,1600 CC,Automatic,287500.0,Cairo
Hyundai,Elantra,Sedan,Other Color,2017,Benzine,19999,1600 CC,Automatic,293200.0,Cairo
Hyundai,Elantra,Sedan,White,2016,Benzine,99999,1600 CC,Automatic,316200.0,Damietta
Hyundai,Elantra,Sedan,Black,2019,Benzine,139999,1600 CC,Automatic,322000.0,Minya
Hyundai,Elantra,Sedan,Black,2013,Benzine,19999,1600 CC,Automatic,221900.0,Suez
Hyundai,Elantra,Sedan,Burgundy,2020,Benzine,49999,1600 CC,Automatic,185600.0,Cairo
Hyundai,Elantra,Sedan,Other Color,2021,Benzine,39999,1600 CC,Automatic,396800.0,Cairo
Hyundai,Elantra,Sedan,Blue- Navy Blue,1997,Benzine,9999,1400 - 1500 CC,Automatic,17200.0,Port Said
Hyundai,Elantra,Sedan,Black,2007,Benzine,199999,1600 CC,Automatic,159800.0,Cairo
Hyundai,Elantra,Sedan,Burgundy,2011,Benzine,179999,1600 CC,Manual,195500.0,Suez
Hyundai,Elantra,Sedan,Black,1996,Benzine,200000,1600 CC,Manual,63200.0,Sharqia
Hyundai,Elantra,Sedan,Gold,2011,Benzine,199999,1600 CC,Automatic,178200.0,Sohag
Hyundai,Elantra,Sedan,Black,2015,Benzine,139999,1600 CC,Automatic,264500.0,Giza
Hyundai,Elantra,Sedan,Other Color,2016,Benzine,89999,1600 CC,Automatic,286400.0,Cairo
Hyundai,Elantra,Sedan,Burgundy,2015,Benzine,119999,1600 CC,Automatic,262200.0,Cairo
Hyundai,Elantra,Sedan,Silver,2019,Benzine,89999,1600 CC,Automatic,322000.0,Giza
Hyundai,Elantra,Sedan,Gray,2020,Benzine,89999,1600 CC,Automatic,396800.0,Giza
Hyundai,Elantra,Sedan,Black,2015,Benzine,139999,1600 CC,Automatic,281800.0,Giza
Hyundai,Elantra,Sedan,Burgundy,2019,Benzine,119999,1600 CC,Automatic,310500.0,Alexandria
Hyundai,Elantra,Sedan,Black,2016,Benzine,179999,1600 CC,Automatic,264500.0,Minya
Hyundai,Elantra,Sedan,Burgundy,1997,Benzine,89999,1400 - 1500 CC,Automatic,46000.0,Port Said
Hyundai,Elantra,Sedan,Black,2015,Benzine,139999,1600 CC,Automatic,310500.0,Cairo
Hyundai,Elantra,Sedan,Black,2015,Benzine,179999,1600 CC,Automatic,287500.0,Sohag
Hyundai,Elantra,Sedan,Black,2012,Benzine,179999,1600 CC,Automatic,212800.0,Giza
Hyundai,Elantra,Sedan,White,2021,Benzine,29999,1600 CC,Automatic,185600.0,Cairo
Hyundai,Elantra,Sedan,Black,2015,Benzine,119999,1600 CC,Automatic,247200.0,Alexandria
Hyundai,Elantra,Sedan,Black,2014,Benzine,179999,1600 CC,Automatic,224200.0,Fayoum
Hyundai,Elantra,Sedan,White,2015,Benzine,119999,1600 CC,Automatic,247200.0,Cairo
Hyundai,Elantra,Sedan,Brown,2013,Benzine,119999,1600 CC,Automatic,264500.0,Cairo
Hyundai,Elantra,Sedan,Silver,1997,Benzine,19999,1600 CC,Automatic,69000.0,Cairo
Hyundai,Elantra,Sedan,Blue- Navy Blue,2019,Benzine,69999,1600 CC,Automatic,385200.0,Ismailia
Hyundai,Elantra,Sedan,Silver,2020,Benzine,19999,1600 CC,Automatic,345000.0,Giza
Hyundai,Elantra,Sedan,Black,2011,Benzine,119999,1600 CC,Manual,184000.0,Qalyubia
Hyundai,Elantra,Sedan,Black,2020,Benzine,99999,1400 - 1500 CC,Automatic,402500.0,Cairo
Hyundai,Elantra,Sedan,Silver,2020,Benzine,19999,1600 CC,Automatic,185600.0,Qalyubia
Hyundai,Elantra,Sedan,Gray,2019,Benzine,59999,1600 CC,Automatic,185600.0,Cairo
Hyundai,Elantra,Sedan,Burgundy,2017,Benzine,159999,1600 CC,Automatic,264500.0,Cairo
Hyundai,Elantra,Sedan,Gray,2019,Benzine,19999,1600 CC,Automatic,310500.0,Cairo
Hyundai,Elantra,Sedan,Gold,2017,Benzine,69999,1600 CC,Automatic,391000.0,Cairo
Hyundai,Elantra,Sedan,Gold,2017,Benzine,79999,1600 CC,Automatic,391000.0,Cairo
Hyundai,Elantra,Sedan,Silver,2012,Benzine,179999,1600 CC,Automatic,201200.0,Sohag
Hyundai,Elantra,Sedan,Black,2022,Benzine,9999,1600 CC,Automatic,185600.0,Alexandria
Hyundai,Elantra,Sedan,Other Color,2018,Benzine,19999,1600 CC,Automatic,69000.0,Cairo
Hyundai,Elantra,Sedan,Red,2015,Benzine,159999,1600 CC,Automatic,264500.0,Beheira
Hyundai,Elantra,Sedan,Black,2020,Benzine,59999,1600 CC,Automatic,333500.0,Cairo
Hyundai,Elantra,Sedan,Gray,2011,Benzine,79999,1600 CC,Automatic,218500.0,Alexandria
Hyundai,Elantra,Sedan,Red,2021,Benzine,19999,1600 CC,Automatic,185600.0,Alexandria
Hyundai,Elantra,Sedan,Other Color,2021,Benzine,19999,1600 CC,Automatic,185600.0,Cairo
Hyundai,Elantra,Sedan,Gray,2022,Benzine,9999,1600 CC,Automatic,185600.0,Beheira
Hyundai,Elantra,Sedan,Other Color,2015,Benzine,159999,1600 CC,Automatic,250700.0,Suez
Hyundai,Elantra,Sedan,Green,2019,Benzine,49999,1600 CC,Automatic,402500.0,Red Sea
Hyundai,Elantra,Sedan,Black,2011,Benzine,9999,1600 CC,Manual,172500.0,Alexandria
Hyundai,Elantra,Sedan,Black,2017,Benzine,119999,1600 CC,Automatic,281800.0,Monufia
Hyundai,Elantra,Sedan,Red,2017,Benzine,159999,1600 CC,Automatic,304800.0,Red Sea
Hyundai,Elantra,Sedan,Gold,2012,Benzine,99999,1600 CC,Automatic,258800.0,Cairo
Hyundai,Elantra,Sedan,Blue- Navy Blue,1995,Benzine,200000,1400 - 1500 CC,Manual,42500.0,Giza
Hyundai,Elantra,Sedan,Gray,2021,Benzine,9999,1600 CC,Automatic,339200.0,Fayoum
Hyundai,Elantra,Sedan,Blue- Navy Blue,2015,Benzine,119999,1600 CC,Automatic,264500.0,Cairo
Hyundai,Elantra,Sedan,Red,2017,Benzine,179999,1600 CC,Automatic,289800.0,Ismailia
Hyundai,Elantra,Sedan,Silver,2015,Benzine,200000,1600 CC,Automatic,258800.0,Giza
Hyundai,Elantra,Sedan,Other Color,2019,Benzine,39999,1600 CC,Automatic,185600.0,Cairo
Hyundai,Elantra,Sedan,White,2012,Benzine,119999,1600 CC,Automatic,184000.0,Giza
Hyundai,Elantra,Sedan,Black,2020,Benzine,49999,1600 CC,Automatic,327800.0,Cairo
Hyundai,Elantra,Sedan,Black,2018,Benzine,29999,1600 CC,Automatic,299000.0,Giza
Hyundai,Elantra,Sedan,Black,2017,Benzine,69999,1600 CC,Automatic,303600.0,Cairo
Hyundai,Elantra,Sedan,White,2020,Benzine,59999,1600 CC,Automatic,185600.0,Alexandria
Hyundai,Elantra,Sedan,Black,2013,Benzine,200000,1600 CC,Automatic,184000.0,Cairo
Hyundai,Elantra,Sedan,Other Color,2007,Benzine,179999,1600 CC,Automatic,216200.0,Monufia
Hyundai,Elantra,Sedan,Blue- Navy Blue,1997,Benzine,179999,1400 - 1500 CC,Automatic,43700.0,Port Said
Hyundai,Elantra,Sedan,Black,2019,Benzine,139999,1600 CC,Automatic,299000.0,Cairo
Hyundai,Elantra,Sedan,Black,2008,Benzine,179999,1600 CC,Manual,126500.0,Sharqia
Hyundai,Elantra,Sedan,Gold,2019,Benzine,49999,1600 CC,Automatic,185600.0,Cairo
Hyundai,Elantra,Sedan,Green,2007,Benzine,179999,1600 CC,Automatic,143800.0,Cairo
Hyundai,Elantra,Sedan,Black,2018,Benzine,9999,1600 CC,Automatic,308200.0,Cairo
Hyundai,Elantra,Sedan,Red,2017,Benzine,119999,1600 CC,Automatic,356500.0,Giza
Hyundai,Elantra,Sedan,Gray,2017,Benzine,19999,1600 CC,Automatic,310500.0,Port Said
Hyundai,Elantra,Sedan,Blue- Navy Blue,2021,Benzine,9999,1600 CC,Automatic,185600.0,Beheira
Hyundai,Elantra,Sedan,Yellow,2002,Benzine,49999,1600 CC,Manual,63200.0,Cairo
Hyundai,Elantra,Sedan,Gray,1999,Benzine,200000,1600 CC,Manual,74800.0,Alexandria
Hyundai,Elantra,Sedan,Gray,2018,Benzine,19999,1600 CC,Automatic,250700.0,Giza
Hyundai,Elantra,Sedan,Other Color,2017,Benzine,89999,1600 CC,Automatic,299000.0,Cairo
Hyundai,Elantra,Sedan,White,2008,Benzine,19999,1600 CC,Manual,132200.0,Fayoum
Hyundai,Elantra,Sedan,Black,2019,Benzine,59999,1600 CC,Automatic,299000.0,Cairo
Hyundai,Elantra,Sedan,Red,1997,Benzine,200000,1600 CC,Automatic,66100.0,Giza
Hyundai,Elantra,Sedan,Red,2021,Benzine,19999,1600 CC,Automatic,185600.0,Fayoum
Hyundai,Elantra,Sedan,Silver,2017,Benzine,119999,1600 CC,Automatic,304800.0,Qalyubia
Hyundai,Elantra,Sedan,Other Color,2015,Benzine,19999,1600 CC,Automatic,270200.0,Gharbia
Hyundai,Elantra,Sedan,Silver,2015,Benzine,200000,1600 CC,Automatic,276000.0,Cairo
Hyundai,Elantra,Sedan,Black,2019,Benzine,89999,1600 CC,Automatic,391000.0,Giza
Hyundai,Elantra,Sedan,Black,2018,Benzine,59999,1600 CC,Automatic,304800.0,Giza
Hyundai,Elantra,Sedan,White,2019,Benzine,49999,1600 CC,Automatic,185600.0,Alexandria
Hyundai,Elantra,Sedan,Silver,2007,Benzine,200000,1600 CC,Automatic,161000.0,Fayoum
Hyundai,Elantra,Sedan,Black,2009,Benzine,200000,1600 CC,Manual,166800.0,Cairo
Hyundai,Elantra,Sedan,Silver,2018,Benzine,9999,1600 CC,Automatic,327800.0,Alexandria
Hyundai,Elantra,Sedan,Red,2019,Benzine,159999,1600 CC,Automatic,287500.0,Cairo
Hyundai,Elantra,Sedan,Gold,2011,Benzine,199999,1600 CC,Automatic,143800.0,Kafr al-Sheikh
Hyundai,Elantra,Sedan,Gold,2017,Benzine,179999,1600 CC,Automatic,258800.0,Cairo
Hyundai,Elantra,Sedan,Silver,2019,Benzine,119999,1600 CC,Automatic,299000.0,Giza
Hyundai,Elantra,Sedan,Red,1996,Benzine,200000,1400 - 1500 CC,Manual,69000.0,Qalyubia
Hyundai,Elantra,Sedan,White,2018,Benzine,19999,1600 CC,Automatic,34500.0,Dakahlia
Hyundai,Elantra,Sedan,Gray,2018,Benzine,139999,1600 CC,Automatic,368000.0,Sharqia
Hyundai,Elantra,Sedan,Blue- Navy Blue,1996,Benzine,9999,1400 - 1500 CC,Automatic,17200.0,Port Said
Hyundai,Elantra,Sedan,Gold,2017,Benzine,119999,1600 CC,Automatic,281800.0,Alexandria
Hyundai,Elantra,Sedan,Black,2012,Benzine,19999,1400 - 1500 CC,Automatic,207000.0,Dakahlia
Hyundai,Elantra,Sedan,Black,2015,Benzine,159999,1600 CC,Automatic,3500.0,Dakahlia
Hyundai,Elantra,Sedan,White,2009,Benzine,200000,1600 CC,Automatic,161000.0,Cairo
Hyundai,Elantra,Sedan,White,2007,Benzine,159999,1600 CC,Automatic,126500.0,Cairo
Hyundai,Elantra,Sedan,Black,2006,Benzine,19999,1600 CC,Automatic,147200.0,Monufia
Hyundai,Elantra,Sedan,Blue- Navy Blue,2013,Benzine,19999,1600 CC,Automatic,230000.0,Giza
Hyundai,Elantra,Sedan,White,2021,Benzine,39999,1600 CC,Automatic,185600.0,Gharbia
Hyundai,Elantra,Sedan,White,2015,Benzine,79999,1600 CC,Automatic,230000.0,Qalyubia
Hyundai,Elantra,Sedan,Burgundy,2018,Benzine,99999,1600 CC,Automatic,299000.0,Giza
Hyundai,Elantra,Sedan,Red,2012,Benzine,29999,1600 CC,Automatic,189800.0,Cairo
Hyundai,Elantra,Sedan,Other Color,2014,Benzine,139999,1600 CC,Manual,184000.0,Alexandria
Hyundai,Elantra,Sedan,Black,2018,Benzine,79999,1600 CC,Automatic,402500.0,Cairo
Hyundai,Elantra,Sedan,Silver,2016,Benzine,9999,1600 CC,Automatic,287500.0,Cairo
Hyundai,Elantra,Sedan,Black,2015,Benzine,200000,1600 CC,Automatic,247200.0,Giza
Hyundai,Elantra,Sedan,White,1998,Benzine,19999,1400 - 1500 CC,Manual,48300.0,Port Said
Hyundai,Elantra,Sedan,Black,2011,Benzine,19999,1600 CC,Automatic,201200.0,Beheira
Hyundai,Elantra,Sedan,Gray,2016,Benzine,119999,1600 CC,Automatic,207000.0,Cairo
Hyundai,Elantra,Sedan,Black,2014,Benzine,119999,1600 CC,Automatic,218500.0,Giza
Hyundai,Elantra,Sedan,Other Color,2016,Benzine,200000,1600 CC,Automatic,241500.0,Cairo
Hyundai,Elantra,Sedan,Silver,2019,Benzine,59999,1600 CC,Automatic,310500.0,Cairo
Hyundai,Elantra,Sedan,Gray,2018,Benzine,49999,1600 CC,Automatic,304800.0,Damietta
Hyundai,Elantra,Sedan,Black,2011,Benzine,119999,1600 CC,Automatic,69000.0,Qalyubia
Hyundai,Elantra,Sedan,Gray,2021,Benzine,29999,1600 CC,Automatic,345000.0,Cairo
Hyundai,Elantra,Sedan,Silver,2019,Benzine,69999,1600 CC,Automatic,402500.0,Alexandria
Hyundai,Elantra,Sedan,Gray,2017,Benzine,139999,1600 CC,Automatic,310500.0,Cairo
Hyundai,Elantra,Sedan,Burgundy,2009,Benzine,99999,1600 CC,Manual,161000.0,Cairo
Hyundai,Elantra,Sedan,White,2019,Benzine,119999,1600 CC,Automatic,185600.0,Giza
Hyundai,Elantra,Sedan,Black,2007,Benzine,29999,1600 CC,Automatic,161000.0,Gharbia
Hyundai,Elantra,Sedan,Gray,2011,Benzine,139999,1600 CC,Automatic,201200.0,Sohag
Hyundai,Elantra,Sedan,Gold,2019,Benzine,179999,1600 CC,Automatic,293200.0,Giza
Hyundai,Elantra,Sedan,Silver,2010,Benzine,159999,1600 CC,Automatic,207000.0,Sharqia
Hyundai,Elantra,Sedan,White,1997,Benzine,119999,1600 CC,Automatic,69000.0,Cairo
Hyundai,Elantra,Sedan,Black,2009,Benzine,200000,1600 CC,Automatic,157600.0,Cairo
Hyundai,Elantra,Sedan,Black,2008,Benzine,179999,1600 CC,Automatic,178200.0,Cairo
Hyundai,Elantra,Sedan,Gray,2019,Benzine,69999,1600 CC,Automatic,322000.0,Qalyubia
Hyundai,Elantra,Sedan,White,2009,Benzine,99999,1600 CC,Automatic,143800.0,Monufia
Hyundai,Elantra,Sedan,Black,2008,Benzine,159999,1600 CC,Automatic,157600.0,Cairo
Hyundai,Elantra,Sedan,Black,2007,Benzine,200000,1600 CC,Automatic,149500.0,Fayoum
Hyundai,Elantra,Sedan,Black,2009,Benzine,200000,1600 CC,Automatic,166800.0,Alexandria
Hyundai,Elantra,Sedan,Silver,2019,Benzine,39999,1600 CC,Automatic,185600.0,Giza
Hyundai,Elantra,Sedan,White,2019,Benzine,19999,1600 CC,Automatic,327800.0,Giza
Hyundai,Elantra,Sedan,Gray,2017,Benzine,99999,1600 CC,Automatic,276000.0,Cairo
Hyundai,Elantra,Sedan,Gray,2021,Benzine,9999,1600 CC,Automatic,185600.0,Giza
Hyundai,Elantra,Sedan,Black,2017,Benzine,99999,1600 CC,Automatic,391000.0,Sohag
Hyundai,Elantra,Sedan,Blue- Navy Blue,2019,Benzine,159999,1600 CC,Automatic,281800.0,Gharbia
Hyundai,Elantra,Sedan,Blue- Navy Blue,2019,Benzine,19999,1600 CC,Automatic,185600.0,Cairo
Hyundai,Elantra,Sedan,White,2016,Benzine,89999,1600 CC,Automatic,287500.0,Suez
Hyundai,Elantra,Sedan,Red,2008,Benzine,19999,1600 CC,Manual,178200.0,Cairo
Hyundai,Elantra,Sedan,Burgundy,2021,Benzine,39999,1600 CC,Automatic,185600.0,Sohag
Hyundai,Elantra,Sedan,Black,2019,Benzine,139999,1600 CC,Automatic,307100.0,Fayoum
Hyundai,Elantra,Sedan,Black,2018,Benzine,19999,1400 - 1500 CC,Automatic,402500.0,Alexandria
Hyundai,Elantra,Sedan,Beige,2015,Benzine,200000,1600 CC,Manual,235800.0,Qena
Hyundai,Elantra,Sedan,Black,2009,Benzine,139999,1600 CC,Manual,184000.0,Cairo
Hyundai,Elantra,Sedan,Gold,2011,Benzine,200000,1600 CC,Manual,166800.0,Qalyubia
Hyundai,Elantra,Sedan,Red,2018,Benzine,159999,1600 CC,Automatic,368000.0,South Sinai
Hyundai,Elantra,Sedan,Blue- Navy Blue,1996,Benzine,29999,1400 - 1500 CC,Automatic,92000.0,Fayoum
Hyundai,Elantra,Sedan,Silver,2018,Benzine,59999,1600 CC,Automatic,185600.0,Cairo
Hyundai,Elantra,Sedan,Red,2000,Benzine,19999,1600 CC,Manual,77000.0,Gharbia
Hyundai,Elantra,Sedan,Silver,2009,Benzine,200000,1600 CC,Manual,155200.0,Asyut
Hyundai,Elantra,Sedan,White,2021,Benzine,9999,1600 CC,Automatic,185600.0,Dakahlia
Hyundai,Elantra,Sedan,Black,2009,Benzine,139999,1600 CC,Automatic,155200.0,Cairo
Hyundai,Elantra,Sedan,Silver,2009,Benzine,159999,1600 CC,Automatic,166800.0,Asyut
Hyundai,Elantra,Sedan,Black,2009,Benzine,19999,1600 CC,Automatic,166800.0,Alexandria
Hyundai,Elantra,Sedan,Silver,2015,Benzine,99999,1600 CC,Automatic,270200.0,Alexandria
Hyundai,Elantra,Sedan,Silver,2010,Benzine,139999,1600 CC,Automatic,224200.0,Gharbia
Hyundai,Elantra,Sedan,Gray,2011,Benzine,200000,1600 CC,Automatic,230000.0,Gharbia
Hyundai,Elantra,Sedan,Blue- Navy Blue,2017,Benzine,19999,1600 CC,Automatic,333500.0,Alexandria
Hyundai,Elantra,Sedan,Gray,2020,Benzine,99999,1600 CC,Automatic,327800.0,Cairo
Hyundai,Elantra,Sedan,White,2011,Benzine,19999,1600 CC,Automatic,212800.0,Monufia
Hyundai,Elantra,Sedan,Gold,2011,Benzine,199999,1600 CC,Automatic,212800.0,Beheira
Hyundai,Elantra,Sedan,Blue- Navy Blue,2009,Benzine,179999,1600 CC,Automatic,149500.0,Qalyubia
Hyundai,Elantra,Sedan,Other Color,2009,Benzine,19999,1600 CC,Automatic,143800.0,Qena
Hyundai,Elantra,Sedan,White,2022,Benzine,19999,1600 CC,Automatic,185600.0,Cairo
Hyundai,Elantra,Sedan,Silver,2003,Benzine,119999,1400 - 1500 CC,Automatic,146100.0,Cairo
Hyundai,Elantra,Sedan,Burgundy,1998,Benzine,200000,1400 - 1500 CC,Manual,63200.0,Cairo
Hyundai,Elantra,Sedan,Black,2009,Benzine,200000,1600 CC,Automatic,155200.0,Sharqia
Hyundai,Elantra,Sedan,Gray,2017,Benzine,69999,1600 CC,Automatic,185600.0,Cairo
Hyundai,Elantra,Sedan,Silver,2019,Benzine,49999,1600 CC,Automatic,356500.0,Alexandria
Hyundai,Elantra,Sedan,Silver,2018,Benzine,19999,1400 - 1500 CC,Automatic,345000.0,Minya
Hyundai,Elantra,Sedan,Black,2020,Benzine,49999,1600 CC,Automatic,345000.0,Sharqia
Hyundai,Elantra,Sedan,Blue- Navy Blue,2021,Benzine,19999,1600 CC,Automatic,185600.0,Dakahlia
Hyundai,Elantra,Sedan,Gold,2017,Benzine,159999,1600 CC,Automatic,276000.0,Cairo
Hyundai,Elantra,Sedan,Black,2016,Benzine,119999,1600 CC,Automatic,281800.0,Cairo
Hyundai,Elantra,Sedan,Gold,2018,Benzine,119999,1600 CC,Automatic,299000.0,Fayoum
Hyundai,Elantra,Sedan,Silver,2010,Benzine,19999,1600 CC,Automatic,189800.0,Cairo
Hyundai,Elantra,Sedan,Gray,2019,Benzine,69999,1600 CC,Automatic,333500.0,Cairo
Hyundai,Elantra,Sedan,Black,2019,Benzine,59999,1600 CC,Automatic,185600.0,Cairo
Hyundai,Elantra,Sedan,Black,2020,Benzine,39999,1600 CC,Automatic,185600.0,Giza
Hyundai,Elantra,Sedan,White,2021,Benzine,19999,1600 CC,Automatic,185600.0,Alexandria
Hyundai,Elantra,Sedan,Silver,2008,Benzine,19999,1600 CC,Automatic,161000.0,Cairo
Hyundai,Elantra,Sedan,Gold,2008,Benzine,159999,1600 CC,Automatic,172500.0,Giza
Hyundai,Elantra,Sedan,Burgundy,2015,Benzine,99999,1600 CC,Automatic,264500.0,Alexandria
Hyundai,Elantra,Sedan,Blue- Navy Blue,2019,Benzine,69999,1600 CC,Automatic,333500.0,Giza
Hyundai,Elantra,Sedan,Silver,2019,Benzine,139999,1600 CC,Automatic,299000.0,Qalyubia
Hyundai,Elantra,Sedan,White,2018,Benzine,99999,1600 CC,Automatic,281800.0,Qena
Hyundai,Elantra,Sedan,Black,2012,Benzine,139999,1400 - 1500 CC,Automatic,241500.0,Alexandria
Hyundai,Elantra,Sedan,Blue- Navy Blue,2008,Benzine,139999,1600 CC,Automatic,166800.0,Cairo
Hyundai,Elantra,Sedan,Gray,2019,Benzine,89999,1600 CC,Automatic,391000.0,Gharbia
Hyundai,Elantra,Sedan,Red,2022,Benzine,9999,1600 CC,Automatic,185600.0,Giza
Hyundai,Elantra,Sedan,Burgundy,2019,Benzine,69999,1600 CC,Automatic,402500.0,Cairo
Hyundai,Elantra,Sedan,White,2018,Benzine,69999,1600 CC,Automatic,224200.0,Qalyubia
Hyundai,Elantra,Sedan,Black,2019,Benzine,159999,1600 CC,Automatic,272600.0,Cairo
Hyundai,Elantra,Sedan,Black,2014,Benzine,19999,1600 CC,Manual,193200.0,Giza
Hyundai,Elantra,Sedan,Black,2014,Benzine,89999,1600 CC,Automatic,166800.0,Giza
Hyundai,Elantra,Sedan,Gray,2015,Benzine,200000,1600 CC,Automatic,247200.0,Beheira
Hyundai,Elantra,Sedan,Black,2019,Benzine,59999,1600 CC,Automatic,185600.0,Gharbia
Hyundai,Elantra,Sedan,Burgundy,1997,Benzine,159999,1600 CC,Manual,41400.0,Giza
Hyundai,Elantra,Sedan,Red,2016,Benzine,99999,1600 CC,Automatic,276000.0,Cairo
Hyundai,Elantra,Sedan,White,2017,Benzine,179999,1600 CC,Automatic,345000.0,Ismailia
Hyundai,Elantra,Sedan,Red,2020,Benzine,59999,1600 CC,Automatic,333500.0,Sharqia
Hyundai,Elantra,Sedan,Black,2021,Benzine,9999,1600 CC,Automatic,185600.0,Alexandria
Hyundai,Elantra,Sedan,Brown,2020,Benzine,49999,1600 CC,Automatic,345000.0,Cairo
Hyundai,Elantra,Sedan,Black,2009,Benzine,200000,1600 CC,Manual,138000.0,Cairo
Hyundai,Elantra,Sedan,Other Color,2011,Benzine,19999,1600 CC,Automatic,198900.0,Giza
Hyundai,Elantra,Sedan,Red,2021,Benzine,39999,1600 CC,Automatic,368000.0,Cairo
Hyundai,Elantra,Sedan,White,2021,Benzine,19999,1600 CC,Automatic,185600.0,Dakahlia
Hyundai,Elantra,Sedan,Red,2021,Benzine,19999,1600 CC,Automatic,379500.0,Sharqia
Hyundai,Elantra,Sedan,Black,2015,Benzine,159999,1600 CC,Automatic,276000.0,Monufia
Hyundai,Elantra,Sedan,Blue- Navy Blue,2021,Benzine,49999,1600 CC,Automatic,185600.0,Aswan
Hyundai,Elantra,Sedan,Gray,2018,Benzine,159999,1600 CC,Automatic,261100.00000000003,Gharbia
Hyundai,Elantra,Sedan,Black,2011,Benzine,200000,1600 CC,Automatic,230000.0,Beni Suef
Hyundai,Elantra,Sedan,Gray,1995,Benzine,29999,1400 - 1500 CC,Manual,57500.0,Qalyubia
Hyundai,Elantra,Sedan,White,2015,Benzine,139999,1600 CC,Automatic,258800.0,Sharqia
Hyundai,Elantra,Sedan,Blue- Navy Blue,2019,Benzine,9999,1600 CC,Automatic,402500.0,Cairo
Hyundai,Elantra,Sedan,Black,2013,Benzine,199999,1600 CC,Automatic,218500.0,Giza
Hyundai,Elantra,Sedan,Blue- Navy Blue,2020,Benzine,49999,1600 CC,Automatic,304800.0,Cairo
Hyundai,Elantra,Sedan,White,2019,Benzine,19999,1600 CC,Automatic,385200.0,Beheira
Hyundai,Elantra,Sedan,White,2018,Benzine,159999,1600 CC,Automatic,218500.0,Monufia
Hyundai,Elantra,Sedan,Gray,2020,Benzine,79999,1600 CC,Automatic,379500.0,Cairo
Hyundai,Elantra,Sedan,Black,2015,Benzine,159999,1600 CC,Automatic,241500.0,Beni Suef
Hyundai,Elantra,Sedan,White,2016,Benzine,159999,1600 CC,Automatic,270200.0,Gharbia
Hyundai,Elantra,Sedan,White,2015,Benzine,9999,1600 CC,Automatic,264500.0,Sharqia
Hyundai,Elantra,Sedan,Silver,2018,Benzine,119999,1600 CC,Automatic,293200.0,Cairo
Hyundai,Elantra,Sedan,Black,2016,Benzine,119999,1600 CC,Automatic,241500.0,Gharbia
Hyundai,Elantra,Sedan,White,2021,Benzine,39999,1600 CC,Automatic,185600.0,Ismailia
Hyundai,Elantra,Sedan,Blue- Navy Blue,1997,Benzine,59999,1600 CC,Automatic,57500.0,Alexandria
Hyundai,Elantra,Sedan,White,2021,Benzine,89999,1600 CC,Automatic,185600.0,Ismailia
Hyundai,Elantra,Sedan,Blue- Navy Blue,2008,Benzine,159999,1600 CC,Automatic,159800.0,Suez
Hyundai,Elantra,Sedan,Gold,2009,Benzine,139999,1600 CC,Automatic,178200.0,Minya
Hyundai,Elantra,Sedan,Red,2011,Benzine,199999,1600 CC,Automatic,184000.0,Giza
Hyundai,Elantra,Sedan,White,2015,Benzine,79999,1600 CC,Automatic,200100.0,Cairo
Hyundai,Elantra,Sedan,Silver,2019,Benzine,200000,1600 CC,Automatic,299000.0,Cairo
Hyundai,Elantra,Sedan,Gray,2018,Benzine,159999,1600 CC,Automatic,362200.0,Gharbia
Hyundai,Elantra,Sedan,Gray,2015,Benzine,139999,1600 CC,Automatic,270200.0,Cairo
Hyundai,Elantra,Sedan,White,2019,Benzine,79999,1600 CC,Automatic,264500.0,Cairo
Hyundai,Elantra,Sedan,Black,2012,Benzine,19999,1600 CC,Automatic,195500.0,Sohag
Hyundai,Elantra,Sedan,Black,2010,Benzine,19999,1600 CC,Automatic,201200.0,Sharqia
Hyundai,Elantra,Sedan,Blue- Navy Blue,2021,Benzine,9999,1600 CC,Automatic,185600.0,Giza
Hyundai,Elantra,Sedan,Silver,2008,Benzine,119999,1600 CC,Automatic,169100.0,Alexandria
Hyundai,Elantra,Sedan,Silver,2018,Benzine,179999,1600 CC,Automatic,299000.0,Cairo
Hyundai,Elantra,Sedan,Gray,2022,Benzine,19999,1600 CC,Automatic,185600.0,Cairo
Hyundai,Elantra,Sedan,Red,2021,Benzine,9999,1600 CC,Automatic,185600.0,Qalyubia
Hyundai,Elantra,Sedan,Black,2012,Benzine,199999,1600 CC,Automatic,212800.0,Ismailia
Hyundai,Elantra,Sedan,Red,2018,Benzine,139999,1600 CC,Automatic,299000.0,Beheira
Hyundai,Elantra,Sedan,Black,2010,Benzine,179999,1600 CC,Automatic,218500.0,Cairo
Hyundai,Elantra,Sedan,Blue- Navy Blue,2013,Benzine,29999,1600 CC,Automatic,218500.0,Giza
